Id,SalePrice
2658,126078.77536781516
2718,170192.51709727163
2414,213733.57663480335
1989,104636.07454914217
625,174156.5262285175
333,97853.97821920861
1327,108633.44381795966
858,147114.02427576573
95,178983.037248616
1568,154272.59626850477
2482,155469.8807401931
1364,131765.04602078503
2584,148976.83120935797
818,286630.32531364006
2673,163788.42408905973
2089,124618.80308209111
1297,143043.0905531051
790,116634.58557006967
2616,192392.5263094926
720,201825.12043288886
222,149482.8536245678
557,127467.79416977808
1148,187748.45982439673
2766,163660.94573330414
534,184254.69094612304
1452,116233.54028245542
630,135572.40814454568
2648,109377.89380419154
125,154466.06229755646
1904,60556.51792742973
1670,104288.33073416492
756,96238.56505854742
717,212877.17304765646
1032,158515.66318408502
852,212085.03829819825
1731,176981.0839533681
2639,104440.25669285023
2071,86530.55617303583
1267,116652.65135170922
1851,188470.08081729285
567,151500.9022181374
2439,203907.21150871465
1898,149514.4258287619
647,163964.02628083888
2256,220672.31693547952
979,98847.06970540763
1444,224503.08662053355
2485,122729.30137891439
157,124700.11385473024
88,119933.21253925745
2003,111788.51965492383
186,185470.23789783064
1425,245350.4247507108
2695,133310.6036556477
738,106467.86048727439
395,150399.1333126435
1353,148722.43432705343
1878,142699.35807712624
390,159606.99361589455
1456,234054.23234376518
1103,349044.0745305243
1387,123362.61631114653
2070,148127.40887328587
1199,171106.77851853013
2479,172044.0056790591
501,310187.8067822168
2362,94382.76402240517
1718,195317.5567037014
2188,91554.17877678832
1483,165039.28573190357
2557,90036.15689070392
437,388898.0002554345
2224,181880.14051061173
1628,171694.53202844414
397,135919.4514742593
587,194324.62699362592
971,144820.78738845835
2611,156305.0760476453
1887,92341.3310524505
2399,386270.0870411572
2148,202862.98007132596
304,117416.66351831282
1997,143344.11957995515
2817,123427.8850503598
1431,191415.74869209738
427,311333.05436486256
263,119315.01475445427
598,164391.05673334788
2895,221375.21912039098
687,137119.36724690913
1822,138841.1078081866
2191,116479.15290037941
179,115890.89804780777
1009,202631.47489707367
2010,126960.61072579445
1991,136641.60076538048
1411,157307.37166960264
1721,226686.46492854969
1144,186314.2009474985
593,219337.88113398908
575,308116.0231426681
1249,166444.80767973137
1604,122507.3140410303
1064,583593.2598218375
1923,164913.79456846658
1988,103456.66886193452
2325,171119.58424670433
114,187173.0059967693
2700,182139.82853345727
217,139662.6303190694
343,172142.96049611756
386,223822.69507733238
2005,114370.1031937623
2908,129038.2385017505
1814,250911.72688285602
2446,652144.0784710617
208,133466.79067301823
1679,110131.87921568206
822,343522.7403202659
6,193843.0188172075
1781,431365.3438587882
2397,271816.091022465
2340,309412.3127807798
1618,165557.15451793067
2843,135505.25962498446
1061,388723.85935630964
2786,126987.38535247774
1935,136137.4939164711
1341,123570.23325378251
521,276172.3228429975
2136,130794.78727069998
996,191983.42064168205
227,145949.61338252985
135,181772.31811248415
1167,157393.08731006327
294,234528.6067277368
1776,191953.68879588848
540,177066.5061725999
1717,193022.1868139375
2303,122485.65064719044
116,177810.4863327485
127,136173.18264304328
1371,137278.71212121082
1014,166469.03806488466
1507,94786.36950598913
702,126458.6508492781
750,132945.79902564874
261,153139.78474573386
1559,76681.54990218606
577,212263.41228907128
2812,200430.1224782652
2080,160985.27041284076
1368,107795.00907882582
2376,121653.03811366366
659,100375.24573512514
1235,126301.73035603276
332,88594.07033593608
1917,141012.8291729143
2094,249019.7671054633
1460,250698.57535270072
1471,215139.0064152001
1509,130522.50703429765
1922,130413.64963526832
433,625476.8791932386
460,252719.73174372234
1116,244732.68136046064
1137,176472.07795360376
53,173415.10799055034
2354,271965.70496723574
1475,201828.2839478184
1761,832891.9467814827
842,141505.10044567913
2739,173537.77116916346
2509,152230.3428901372
1007,203565.99335696312
2610,173820.23274383353
1952,92172.07203006068
2719,173246.63024112745
2921,97430.51558127573
1966,133472.63474201193
292,112021.11181595082
1204,191731.31703824268
1829,244342.83337679974
2419,183880.34791572578
391,145463.13303645377
798,112904.27424315157
481,207977.32509477835
193,206575.8118710521
555,118336.96044071106
899,70410.11445807661
2357,171323.06032282425
328,128976.53896680877
1356,111232.25032393954
1154,110319.59513818943
1730,174398.9893844581
2249,151121.91960601415
1119,269939.59010099975
2856,131969.29234155492
1394,133202.38083649593
2587,118801.29833835622
61,295421.10766696505
2661,184128.98277429107
2711,129989.04277473033
1147,187141.29967960762
757,142925.24698907702
2623,85637.7171809496
2378,139652.28182389273
1413,138920.3796889119
1722,218338.03480599137
1112,212767.80304641963
1623,190171.75290247094
1201,173730.314707389
1513,108047.16903054404
957,563202.2369499916
1171,279682.86869713943
1145,192953.2033411824
2726,229399.790973988
703,145477.18479589673
760,88540.17590873642
1964,141461.90696250237
2512,179809.09115221706
159,153845.32503400338
1281,161542.0873632616
468,195332.48526598257
290,118404.4435595584
665,92576.62912215234
1463,261011.385167172
1792,212950.21380562452
923,146039.43040171478
500,255363.755054762
1408,171312.9670590157
331,84814.80303024597
170,129656.31426112396
2192,96971.67607962001
2571,350185.3857665985
2314,171897.27668268696
2647,85889.22486062009
422,482117.523149074
2457,383644.77801969904
1838,191762.5782047099
2805,253917.4995086026
1645,154468.06014981007
1711,292632.79539615544
2825,260187.2099270311
322,343681.4521043876
2103,251960.65153167004
342,120305.23573123082
600,111039.42118616296
488,178428.08108433336
1725,303527.71157946496
2246,274341.066200307
2847,167210.93203356848
806,256605.24308584546
530,225973.1781563442
963,199157.13151561312
2678,89390.26786536872
171,87600.42950660524
2401,478830.5033281692
805,231578.14635963013
2259,231577.31258333914
1748,193855.98915589976
1361,136346.3046372215
1677,124761.64174559606
1406,151606.91012242087
2322,268894.46315225156
688,149820.08562125138
143,134830.8279231613
804,214232.7754087449
1214,158798.33492724563
2828,146242.72734069417
1999,201490.33736283702
2467,182512.0938456528
2665,146382.4254723357
1538,349748.0190419956
398,110820.52589450098
2822,139912.46497576343
2157,151730.79091373016
1856,184184.30740829578
1269,96246.57964172954
2570,118899.43604563527
2320,229935.06244575346
1517,117644.58912451284
2304,109693.91346508772
1312,102561.75645222381
2012,140107.01667260609
506,241719.35513995122
2865,184288.13233100818
2367,114418.68574923536
554,89925.06954510885
238,127444.51336061451
1954,114736.58722316449
2488,128491.37387012088
2291,101539.58560904203
1969,95090.83717414411
2725,165366.40948963154
1482,163474.58150361403
2763,198356.53302111532
503,246564.83392925543
1584,260387.0381316678
1531,143676.32545065635
2210,160485.40210840164
459,329280.4011887018
556,123984.16154312831
1347,134440.27449282835
1290,90432.1595240617
1388,102901.83482004928
1571,339683.25058845273
2754,193139.42109431958
765,124482.40651974596
2494,122867.8785527118
2870,203009.29596463768
7,207240.08570621145
1114,248212.77692874375
2418,286083.93626105774
291,117385.22125037808
18,373720.4156484701
39,390991.60094514437
1001,251524.8561822916
2442,233067.97050424095
616,122211.05844152607
2680,66724.08665014413
1414,125614.07058485295
289,130572.83131863059
40,235056.7867942423
860,119664.80897420792
409,132776.82816956472
673,142935.5770306319
2427,173133.21684914644
2036,206622.49069957674
2564,143682.6412758761
642,156015.5004249281
1008,179995.10276031954
1908,141480.63438310454
2519,209059.29913401083
1369,92093.92108141039
2855,159691.91119465724
712,95703.78367936637
1943,101243.24981104465
1958,131147.40141535547
107,160709.78584824028
2295,194428.37838927042
704,93716.4699355377
676,122699.33686999546
259,181786.13574325267
93,296051.32056937716
106,246020.00096669933
2315,169629.50921470817
1050,110525.7775156052
1095,217739.26338838885
2709,138010.08741221568
758,139621.31438123249
1496,151512.31889107157
2370,126516.62981981128
2458,296088.2034513275
2733,132874.5293349498
161,278906.8993524183
726,152378.7177783004
845,209705.63964195142
947,255125.78089032564
2232,101835.13394218776
2563,140972.9689882035
2299,145531.05594778695
211,90298.5059261499
605,153051.08105688996
1478,204799.86321871704
2247,276751.06909117766
2274,188705.9861474584
2869,195304.10218563542
967,213645.60189328415
2656,119486.78166400148
667,192334.6788983843
1042,119631.9698505608
2023,137334.723084394
2447,425075.955313124
2055,129272.00022408208
2275,287577.5082611658
2204,163788.21678625204
1563,273131.04628915765
483,208040.66748775373
796,132275.37229855036
1526,150463.71152524307
2042,144825.82946809338
442,355875.5901787276
1693,314063.7253448984
1468,226478.99785972445
1430,182585.684728708
2605,149844.38302942293
1529,180067.01795765845
335,129830.71081501633
1287,130469.44199230267
31,109884.42825693109
1785,281326.43444298016
82,147213.1296263701
2620,127210.7115677463
252,186550.30958398193
721,78134.32803944456
2165,176340.28615590592
2316,180574.13913010285
775,127846.81546518752
1558,97338.03999419443
17,231317.5135659628
1022,227011.87565999225
925,124013.75060127814
438,265702.0964735454
1270,138635.4033610776
1272,118519.15144558312
215,123991.59144437288
266,222270.71895273117
2402,274883.77583671035
1250,118616.66568985382
1984,114813.37528294984
1279,136265.18035397131
377,255627.3826686743
1252,127964.04986168323
2156,278870.8720573478
499,338314.36474854255
1374,125338.04720932618
2898,250342.35274543977
401,111714.14996028281
2721,174233.6557080097
2078,248029.1124661243
2589,120757.3875651602
1946,231144.26340072002
1334,132804.73595802512
2781,228785.08322762774
431,418971.72022129595
576,204365.05888755043
1474,210979.3421979959
2254,138654.07716594427
2155,306924.8860752993
885,97989.88267360364
643,131846.3336251519
1944,122376.77431133238
480,199482.96880855784
2845,94464.91016971081
2387,300405.14873584686
2407,192610.89389591702
2527,153646.06806641544
2514,155829.13417191495
629,165007.40016247926
80,208706.2769079251
1876,133639.22412662808
1546,123825.82666029989
2518,162402.62853011405
2347,157517.99591934777
783,221284.0064775368
1322,64479.40276796941
194,88948.83019547081
1770,291508.44134430325
2143,149106.9337494165
1229,213032.5603716696
511,293707.37023450556
46,217603.68843612226
1348,158754.0078179691
2465,180930.11378174947
387,234920.56663395723
873,225169.80957073733
1918,124935.17325993095
2764,253298.54863714316
2184,122815.00396675519
934,142486.31167088074
1920,124963.51475703403
2631,140085.9532323708
1768,827134.4593482979
2040,118459.02428828488
1749,220180.33591093076
834,237935.48147374572
1457,232279.22104592613
79,125750.4006195434
2302,120509.57209049692
1817,146405.4360837389
2755,229239.443357257
359,176084.44607312616
2059,114401.40022033222
2092,249529.97777015832
2516,224774.3329868354
150,107437.4001872226
1656,146125.9448928867
83,102480.61197054149
2411,181809.98277548232
795,81639.61475398451
2312,221225.11866498482
2917,102522.49194181562
1624,176041.65329065864
2215,294603.7295068245
1211,149015.34957936045
1485,166827.12548350325
1024,164909.89850850566
570,197976.65332736576
