Id,SalePrice
2658,135605.39914338876
2718,164814.67075599733
2414,212287.63320550715
1989,109568.17372679657
625,177571.96374195
333,100725.92586432336
1327,109704.45029876132
858,149941.43003591243
95,177575.59660096426
1568,159811.48192212163
2482,158511.20131348885
1364,125450.0607913772
2584,148240.78870199312
818,286166.8423711741
2673,164161.00106624456
2089,127582.39520837499
1297,142105.25326617123
790,115322.79340944375
2616,185651.20627796563
720,202578.68917508016
222,153733.0699999689
557,128078.39607368258
1148,194373.01983191157
2766,161436.58498447193
534,187563.1806347847
1452,119885.862562934
630,127439.74741536065
2648,107058.19156841334
125,155235.497729208
1904,65966.30425660439
1670,109177.63706214186
756,97507.2672701648
717,214890.35055795417
1032,159388.81682788662
852,216772.98701490904
1731,171290.38541205533
2639,111611.57762290868
2071,88848.10132589494
1267,123130.2963886688
1851,188041.8085235986
567,152431.084874706
2439,209499.66250858267
1898,149113.13384013405
647,166798.86275667933
2256,222854.38747363407
979,104447.31534955298
1444,222069.89232734882
2485,119713.74346935043
157,128837.47504749947
88,119066.50438925327
2003,109021.12989244697
186,192838.13938844707
1425,245755.19202201528
2695,128883.89113170088
738,100190.99134566433
395,154488.1432935236
1353,148973.50353336404
1878,132546.95150116883
390,156575.61822957057
1456,238568.00587538705
1103,339973.2564422699
1387,118294.20359884675
2070,144903.07271166402
1199,170076.49628145143
2479,174720.57058658457
501,300558.9887841512
2362,94514.44397074681
1718,195500.30303406285
2188,90450.7754206215
1483,158665.0010423068
2557,89347.53597831546
437,386102.4186018965
2224,176026.18912279856
1628,174458.97162110865
397,140396.2505732028
587,192168.4604082434
971,136388.00005264147
2611,146280.40041568756
1887,102532.90203228028
2399,374542.560894599
2148,203969.828222852
304,112998.1711652075
1997,137275.43122373588
2817,115763.30418402191
1431,187895.59755876006
427,329701.4475657153
263,120875.81220366337
598,162694.17807518656
2895,230561.093160735
687,141652.36903204926
1822,138616.03019913798
2191,106784.55994880915
179,117828.8662497469
1009,197151.6575349374
2010,129800.07591534506
1991,138547.214997998
1411,186220.8804073004
1721,218853.8966437527
1144,188906.6865398394
593,219239.82122382443
575,334728.82048159355
1249,170874.3460131877
1604,118734.67855206208
1064,663958.0057674685
1923,164953.9161093327
1988,112577.41674698448
2325,169396.78511107963
114,194721.7874983579
2700,177362.90114634746
217,126949.18626406095
343,171654.92141943047
386,221761.0686068959
2005,109800.50988181961
2908,134376.56276779645
1814,248226.2129091409
2446,624150.0707303978
208,135542.8780118905
1679,112504.95251204049
822,333666.91268775385
