Id,SalePrice
2658,132863.33865467756
2718,162043.5721422183
2414,207300.70720870947
1989,107302.77527600386
625,180866.2144349276
333,100380.8521477242
1327,109208.50936476636
858,147663.35869931013
95,175002.49073115696
1568,160066.3388131451
2482,156939.48522085618
1364,126056.67195530112
2584,148446.48342564845
818,287384.27057799965
2673,163015.21401101162
2089,130869.53429755037
1297,141995.00019790244
790,114417.13720584806
2616,188368.18925070149
720,200061.00739173262
222,155318.93355697487
557,125122.61941889863
1148,195219.07799146246
2766,158507.40199769125
534,185040.44817611173
1452,119925.87569083234
630,124750.53463001263
2648,108462.71421992716
125,157995.7812657927
1904,65406.660814789895
1670,108503.33217475173
756,94799.74661410804
717,216153.932984724
1032,157508.4204853473
852,218909.46149295982
1731,170932.36413862344
2639,114887.295759115
2071,89122.97119159612
1267,118965.28962215767
1851,184409.34394034732
567,148783.99470487877
2439,207634.73401766934
1898,151445.3742553646
647,168748.66713758605
2256,229228.42030840274
979,103821.14246058796
1444,221491.9966147944
2485,119466.11898559741
157,131947.921882018
88,117242.98595556921
2003,107292.33421536605
186,198732.41831315574
1425,249012.18179398665
2695,128821.62777089374
738,99389.48661697829
395,156619.2889071477
1353,151900.7363582462
1878,132998.4019552942
390,154758.87626709972
1456,234572.16299953114
1103,347389.9987304368
1387,116409.30886445321
2070,148704.1097459517
1199,165837.72624660807
2479,172080.79466917968
501,313996.5217974704
2362,91335.27067091536
1718,197845.1151961131
2188,89301.25013082793
1483,159214.07057588172
2557,88462.96441885465
437,363956.1840891754
2224,170943.25308830236
1628,170103.96054064305
397,143079.96528317351
587,193001.92804373955
971,136392.62218301877
2611,143526.81756407488
1887,103280.26221143937
2399,378666.3270436319
2148,204870.1515869711
304,111783.68041521835
1997,140748.67063113468
2817,116697.61906810998
1431,186721.2875855799
427,332496.42432347016
263,121431.3007628426
598,161681.01226253112
2895,231251.50499229747
687,141261.05019726182
1822,138069.65858167387
2191,104963.66937366528
179,119146.05744275963
1009,194740.42617341163
2010,129546.16700234757
1991,137752.26207872448
1411,189781.20785004317
1721,220901.08410618908
1144,189059.98463367572
593,220474.82353157536
575,331566.87098268355
1249,171119.32761700818
1604,117512.50372200883
1064,792466.6258971414
1923,164345.40166367675
1988,113012.20277035331
2325,167642.44980104707
114,191469.36751013913
2700,174583.7523843027
217,126668.291286627
343,174703.62042145472
386,219728.6824229803
2005,113532.05974791545
2908,132483.10131057163
1814,240752.61864736507
2446,625056.6559574304
208,136934.42792139825
1679,113538.55033996796
822,334798.15373622504
6,195578.5408159318
1781,425599.5639747174
2397,268967.04706195625
2340,303124.7036443347
1618,167020.39191859672
2843,134926.79028610862
1061,379717.76126898604
2786,131950.4775555849
1935,137373.35386681076
1341,122418.31773799946
521,270280.9137966733
2136,130722.20086496274
996,193440.13571667587
227,140140.48068465103
135,183734.43027011634
1167,157458.1255983537
294,223425.95488588166
1776,197577.05524135468
540,170222.21162219404
1717,195824.90864169548
2303,128535.19974572025
116,184959.73033787715
127,128700.21442797473
1371,130809.02670396387
1014,132166.59778555215
1507,104685.44575669701
702,125799.66431150533
750,137362.04370698537
261,154264.53791214642
1559,75397.1386771743
577,210828.39287160072
2812,200146.408778211
2080,158350.513316448
1368,108728.40222471535
2376,118095.59753053129
659,108219.95383183852
1235,132343.3643368576
332,86165.16368483205
1917,140236.63108627504
2094,251360.24199052155
1460,266805.88603136054
1471,214967.07786648546
1509,124367.93704132894
1922,130894.96058519931
433,625776.0599356728
460,244880.07648201712
1116,237995.85558497751
1137,169446.25892390928
53,167720.7740483484
2354,269402.2003915601
1475,198023.9975546838
1761,918193.6457673829
842,134952.18564684546
2739,156420.38289208675
2509,150902.5557550834
1007,201079.25315239592
2610,189327.18308059528
1952,91479.50498938278
2719,164281.69828506766
2921,98027.60577087884
1966,132877.52100685646
292,102096.44810654735
1204,189171.62735035762
1829,266726.96721883514
2419,183847.0378285856
391,148537.11329276403
798,108474.14461090343
481,203635.39036721407
193,192837.8430062513
555,115649.36786262378
899,68385.21583214222
2357,184335.4425852093
328,133203.53487570924
1356,109896.98040681382
1154,103631.90424096743
1730,178407.71280157514
2249,161313.59364861986
1119,269287.54325566423
2856,133317.28224770285
1394,118988.60114119203
2587,114894.21241709823
61,314220.7658719723
2661,173012.46819927075
2711,132986.72729510826
1147,183625.16691578602
757,133084.65791685096
2623,91756.8746912914
2378,142137.434741302
1413,144467.0132656891
1722,208208.7737250523
1112,220415.918201877
1623,191510.88683721764
1201,181942.56459249585
1513,111284.3560022647
957,551231.1574139139
1171,260793.78963361654
1145,188465.8211164816
2726,238794.1066888999
703,153442.50628680203
760,90180.74134571876
1964,142839.6526870682
2512,178400.1525900467
159,136580.8372708099
1281,159682.4732648087
468,191551.92169262667
290,124097.52648316968
665,98621.98699765715
1463,264029.31013573793
1792,215599.03586135997
923,137549.93742269534
500,258173.26117853943
1408,177066.48459948346
331,89335.72181515986
170,111036.78842873209
2192,96007.17717544075
2571,368708.7338619897
2314,168728.27336766815
2647,94932.06945708241
422,485427.74034328025
2457,383627.6969192273
1838,186634.7383034716
2805,255554.03492705873
1645,155271.36543239464
1711,291598.41800927
2825,259312.21945546631
322,344570.65675403184
2103,255657.39862595097
342,116561.36211817159
600,119978.928646263
488,179668.39346541974
1725,299000.12635065813
2246,278866.4987186334
2847,154714.76898393343
806,243379.27767086707
530,223792.0346103283
963,197313.26269822664
2678,93662.09201345408
171,82369.80821383686
2401,472572.4846359363
805,223254.974413223
2259,263624.8820712623
1748,192361.96812490106
1361,132629.84734383007
1677,119794.94576905882
1406,158048.84845069068
2322,257853.493459913
688,146120.29425678242
143,136523.57159036768
804,209373.48496386278
1214,156240.22928566762
2828,144379.7834569962
1999,191695.96329770162
2467,180465.08056575054
2665,154784.712907938
1538,390916.28926614596
398,114641.4946224611
2822,136378.99177941857
2157,147258.17522769765
1856,197400.80198366963
1269,96386.91675406406
2570,111171.74704059027
2320,233069.95826965707
1517,130012.01714984154
2304,110352.55853974706
1312,100218.19723160312
2012,134012.65578144114
506,240683.08951865026
2865,207377.8214289376
2367,111987.8133851978
554,83854.53286830531
238,131197.9945705652
1954,118555.50857290273
2488,137584.7592946944
2291,93905.2595742379
1969,103898.64119048553
2725,153660.53949314455
1482,157868.85932248447
2763,195496.31320589554
503,242993.80817016034
1584,249504.4093599617
1531,121027.56432085557
2210,151674.39162380967
459,319134.5137603714
556,125995.58391174211
1347,131387.6774335489
1290,82806.6957133512
1388,92945.73700122451
1571,360517.47994662495
2754,194182.8188513537
765,122058.28795824398
2494,125062.08222619841
2870,237252.00213609415
7,203559.19282130236
1114,250966.36437982455
2418,285923.4724427808
291,117369.02893722588
18,321312.75174736674
39,376377.3866835301
1001,235288.44241152625
2442,233204.72178654763
616,113033.38617536867
2680,74612.05246834304
1414,125194.58497252743
289,131731.94057204406
40,233917.05560643278
860,118236.19719555076
409,135637.53271682633
673,148934.27493448323
2427,172426.03569832086
2036,235170.07423040704
2564,137401.76809845335
642,146493.90199394373
1008,179152.7208706751
1908,135169.92264598253
2519,201119.23413660875
1369,98842.52002877434
2855,155651.50436173292
712,102341.74567780618
1943,107562.95871852362
1958,126539.55278232273
107,148264.63763224267
2295,176256.88217614064
704,91974.72301019377
676,132592.31191350147
259,176446.61647787038
93,288907.0657294127
106,233886.9950892002
2315,171874.45458828856
1050,106656.89216414893
1095,213028.95134179541
2709,140674.387490968
758,124046.30607727855
1496,157722.96386432525
2370,132631.4825685332
2458,289269.9446278476
2733,136650.14192875996
161,293719.93781046534
726,146345.63077613633
845,207724.6991533477
947,249210.9083750811
2232,109472.13458808958
2563,148057.9665575856
2299,135878.52735270874
211,73323.18203063583
605,154907.5328580138
1478,200324.11539254623
2247,281556.09166375163
2274,201835.1653115501
2869,211787.76661647166
967,211361.24487921808
2656,131015.27231916813
667,189324.29958166013
1042,118419.94499777936
2023,142939.03348883626
2447,407833.3997441168
2055,123443.90143476138
2275,291618.36208970245
2204,161758.85344507534
1563,276242.3311698686
483,207771.87828346353
796,131701.93261264416
1526,149350.6639593477
2042,120315.22924624507
442,349225.6000137556
1693,316357.0710716674
1468,221775.90700915185
1430,189647.06104643055
2605,120137.49746015768
1529,192524.2428517096
335,136769.74555630365
1287,133123.28957815157
31,104943.87313302154
1785,312721.95996424137
82,163660.95850021043
2620,121020.16819200198
252,183787.93837535338
721,71716.48440476063
2165,181414.09087977902
2316,182209.44253178843
775,125321.3731103222
1558,97017.19354547425
17,231452.7445715095
1022,230804.03805962641
925,121722.36745625162
438,268294.04701561976
1270,113743.36966752126
1272,114827.103652207
215,127568.10290038599
266,228028.9592561799
2402,272582.9597240149
1250,128363.53431382027
1984,118929.59802093892
1279,138652.46020833042
377,264678.57508607174
1252,97319.61049611955
2156,273255.51603753254
499,326539.5931544943
1374,125093.87070314352
2898,249143.26019250578
401,114615.97255578445
2721,140635.42145663602
2078,258617.3184161852
2589,126525.65290937101
1946,221817.9501628455
1334,133514.8300937854
2781,232991.21787181057
431,415587.47379139287
576,191918.327184117
1474,209346.03771259307
2254,142253.09515515668
2155,299000.5145179679
885,103802.72042168496
643,135547.48628013444
1944,122830.54914187003
480,196204.02484566375
2845,90454.05630847215
2387,306355.06301946327
2407,195029.46774818716
2527,166721.13866861397
2514,153201.67810930288
629,121358.8512157316
80,215583.196092759
1876,131822.50585743986
1546,125405.50087447415
2518,170871.76848997918
2347,161663.92208614614
783,240574.08490392807
1322,49647.93580015455
194,92352.37979019449
1770,295719.45387075836
2143,136458.50450724462
1229,222132.4555048873
511,293487.71003985894
46,213467.08980764943
1348,138020.246261662
2465,182288.23209110895
387,227100.5143975244
873,230051.3322670001
1918,126174.18515337669
2764,245722.72494588728
2184,127955.58862592209
934,143855.80179596532
1920,125545.61466512599
2631,135844.1075782864
1768,827492.2730680289
2040,121521.0634143132
1749,218879.29296262158
834,230176.19378002218
1457,235210.42780470804
79,120897.70560176292
2302,126009.8163321933
1817,152244.85208436256
2755,232656.05204255256
359,173317.5570579465
2059,109907.72413426772
2092,252706.1325406897
2516,219405.17888196686
150,113189.04739764164
