Id,SalePrice
2658,127494.18583125364
2718,173987.93915997152
2414,209446.30678884796
1989,118640.65754732802
625,165384.14294898332
333,98872.72732200843
1327,110539.06949029789
858,144138.88085211464
95,178518.74002705282
1568,156138.7338760682
2482,161537.6419028205
1364,116912.1458145203
2584,142410.02435212507
818,291292.09556402307
2673,152765.24665366198
2089,121742.10166589466
1297,148952.68807272188
790,114225.69311824598
2616,189867.65864002373
720,197332.46673469435
222,138964.02814997308
557,119880.7678142135
1148,187194.39165807888
2766,154148.9901345596
534,180260.94783690808
1452,113988.16910448918
630,135363.88586259814
2648,125241.37204036087
125,148662.18061755036
1904,68376.66928871085
1670,109529.79152936055
756,101719.67377597938
717,235755.91058153583
1032,162313.30294322871
852,215349.2379722556
1731,170694.94855645346
2639,120188.51073710156
2071,85480.13295884724
1267,118257.92321553294
1851,179550.73307288843
567,150496.96732496883
2439,206759.68497308713
1898,147963.56679110136
647,154195.92971663357
2256,215336.46110948903
979,106983.95892041935
1444,223421.79641619764
2485,114472.28440172914
157,122406.09555063228
88,125764.48332236754
2003,106482.80049990649
186,174309.88359184287
1425,248737.91098697626
2695,123418.73645332336
738,105649.80744446084
395,151281.90173846477
1353,144536.39924859215
1878,143388.7157740811
390,166689.36537289582
1456,239867.68388993642
1103,357233.8519021761
1387,126625.55870658992
2070,143202.3371932452
1199,173632.85431229358
2479,171229.82200780034
501,298518.62667203473
2362,99568.04449390933
1718,200616.87136527206
2188,91078.79006518127
1483,167532.34330432658
2557,87143.93464157105
437,378813.9240409069
2224,177929.17263048695
1628,171360.10010135657
397,124211.58783895064
587,199398.48714716051
971,146811.81046775603
2611,145212.27058904793
1887,92350.23482202292
2399,390587.618000762
2148,202466.3462899055
304,120083.72965091222
1997,132445.96319989374
2817,117936.56680125985
1431,186586.11261037734
427,342842.79792308324
263,120696.51734228237
598,177225.50425907213
2895,216666.0204537945
687,141051.936114865
1822,131848.92080759714
2191,107619.41336556914
179,119487.17812344477
1009,205916.3074460671
2010,117640.00048291395
1991,135278.0490975663
1411,155975.46995465632
1721,229681.45341797
1144,187047.6117666313
593,216885.01703930183
575,310692.25834687805
1249,168423.46709549899
1604,119300.44060090884
1064,554367.8918504479
1923,149049.46330867388
1988,105144.80222477108
2325,175739.91386841403
114,198355.33034419073
2700,177022.30936373782
217,136583.603933657
343,174754.64947957714
386,225468.37217675877
2005,113917.19806944155
2908,131834.5139778801
1814,239810.4709974837
2446,623469.6255825096
208,135891.3070713795
1679,110646.69826060218
822,345676.2913637064
6,196258.98169156126
1781,448206.7601887713
2397,273272.4589601383
2340,302718.9902775556
1618,163733.58997527874
2843,121506.25992976897
1061,400857.38354714337
2786,120147.08987460598
1935,131702.6661695231
1341,124770.65918933696
521,277048.72674642445
2136,133020.52385775975
996,191365.76925415912
227,139051.89083129357
135,175975.88670233169
1167,152729.4584828018
294,208869.25640445185
1776,185489.19468069266
540,170395.0242423108
1717,198067.761523997
2303,123937.6401507581
116,192236.0654603502
127,130739.87792691855
1371,125724.14521300518
1014,161928.83689128645
1507,93271.37301961749
702,133089.64449493523
750,132219.26610823348
261,145364.79904248065
1559,82142.11435548017
577,214837.40789648244
2812,194108.09173825994
2080,148597.47510839504
1368,110877.77515177497
2376,122234.8284363592
659,112184.57474147071
1235,121117.83373921987
332,88104.32270145642
1917,143619.53428199294
2094,247748.35092412136
1460,260595.89625172253
1471,215440.5580233705
1509,123590.32835201839
1922,129962.96389429347
433,593574.4840633473
460,249645.25101948882
1116,246012.52040800266
1137,171566.4272587606
53,174166.71224424287
2354,269731.8885228648
1475,195534.98538039028
1761,832312.8576008255
842,135971.3273767796
2739,170066.39166769863
2509,151564.1732452506
1007,201257.79578581674
2610,180155.7976563501
1952,95203.30612340073
2719,177954.01185794958
2921,97932.86965843248
1966,128506.1407053768
292,114491.09013715982
1204,189979.08747633707
1829,241497.77162006698
2419,179055.17058656825
391,149777.71978464772
798,115653.68422841851
481,206556.43305235906
193,202367.98423369628
555,111849.17633645148
899,80112.9461774092
2357,178063.2983819519
328,124490.28758217732
1356,112529.95478383239
1154,110631.12236377259
1730,177871.6129392637
2249,148107.3127957721
1119,280657.7735827843
2856,131168.41183361795
1394,133092.2863335129
2587,113164.87257512393
61,303444.26623851387
2661,173058.31313229923
2711,127855.13283056117
1147,184075.2735178709
757,131245.6799291502
2623,87915.9776148358
2378,143417.05498567515
1413,135718.75664451733
1722,215219.2253933251
1112,220663.45434673966
1623,191551.56267205143
1201,188677.64467458465
1513,122263.8677663683
957,528217.6788447903
1171,267289.7786807794
1145,198838.04833497573
2726,218490.6861772304
703,141597.30543217188
760,97182.46416998621
1964,137151.0244831967
2512,172734.3131177629
159,149533.599737352
1281,162060.31453085772
468,192904.35711478558
290,119474.47513898354
665,103954.05509174755
1463,259936.03539767297
1792,210011.7610714321
923,134171.87432558162
500,257307.823292711
1408,159743.7895986975
331,84243.34543877176
170,122429.04721540144
2192,101033.19176825296
2571,377948.0811775746
2314,173393.4065897315
2647,92973.06595232297
422,466596.3689497265
2457,401248.7919198625
1838,190056.98489199535
2805,258228.22908264564
1645,152873.47895744353
1711,296055.87852512806
2825,255785.27043511166
322,346485.00723794167
2103,253652.10512207227
342,120075.781958111
600,108560.01192712339
488,175971.48579604112
1725,296422.0897652529
2246,277727.2008839088
2847,154350.0617007177
806,249422.918644856
530,229110.3065950401
963,203483.45788016194
2678,94194.64887243354
171,92781.0139074956
2401,460582.53387716936
805,225746.92113634912
2259,222835.9021722469
1748,192692.83442771542
1361,129866.84524899138
1677,120480.00745702763
1406,143907.094009928
2322,250315.98692507372
688,145182.49613311273
143,132992.22454736705
804,204397.55730153268
1214,158564.97689380104
2828,150351.90742199813
1999,200268.44099936023
2467,181660.5519437414
2665,138224.7116314095
1538,320249.3968586383
398,111529.80536827122
2822,137748.8728272072
2157,154441.77784984632
1856,177159.87940409835
1269,94108.23216503949
2570,117595.8701057981
2320,236929.48636067793
1517,118461.54809481237
2304,118195.68438461336
1312,101322.48100040232
2012,127369.08444040162
506,241992.2913221495
2865,181340.95650645636
2367,111343.1715103385
554,100718.12788156445
238,128570.25443495037
1954,109539.71155614006
2488,131074.23317929273
2291,96244.41320253859
1969,95096.96362821921
2725,157994.18938116604
1482,166183.29014386478
2763,190431.7604813395
503,250037.2002221792
1584,252676.91999031356
1531,134477.58109461988
2210,155025.55323151746
459,330397.8079584109
556,125662.30061543376
1347,130096.0163333959
1290,88529.31005605414
1388,106585.31745911583
1571,325642.3377536584
2754,196871.31047144334
765,142220.08667955207
2494,120769.57858615536
2870,191094.64085125746
7,207437.4923764001
1114,252524.49674408234
2418,283905.7851827224
291,119579.82476854592
18,383868.9254077987
39,388022.1945933233
1001,248697.66201389124
2442,227977.32736159433
616,120539.29264316101
2680,74481.95771488329
1414,105470.51906821095
289,132475.00164203008
40,233321.752113476
860,124921.1642910447
409,134518.53579082518
673,146105.05991473116
2427,175127.54144829258
2036,196287.1563189709
2564,137269.0010436068
642,152446.4737380605
1008,179706.3945770804
1908,141496.68709078888
2519,202621.256604136
1369,97356.58763888814
2855,146203.77141205542
712,91981.01055799692
1943,106868.62626686026
1958,129092.50179685574
107,170279.14015612373
2295,211538.9470969891
704,96977.81037894357
676,126839.65575556403
259,179587.04144600622
93,298028.03135227045
106,237776.43541413924
2315,169967.54011678338
1050,111923.84370822698
1095,215495.04915926993
2709,141513.1438177666
758,137289.39870983004
1496,162534.43603078523
2370,119212.28757389111
2458,280931.0333575974
2733,134480.88692605117
161,283133.38870315684
726,143460.17304916866
845,210180.95819654022
947,263553.2126062642
2232,110016.82750037363
2563,133626.97876899582
2299,154652.49878843778
211,95029.32906559293
605,154861.78316177148
1478,196809.09533259383
2247,274535.38237233995
2274,196266.45750198187
2869,199123.13805263554
967,206651.70934136267
2656,111329.35835962671
667,200329.10515317213
1042,112614.88337523563
2023,143583.51949638684
2447,411536.479153112
2055,116254.02325417731
2275,290561.65959436307
2204,155461.10983225392
1563,269377.2987192393
483,211729.4079999115
796,137750.9051533902
1526,130758.30317143425
2042,141961.848700906
442,368498.780069455
1693,318547.53224876436
1468,218217.91500329642
1430,167856.64845836363
2605,169420.7112431897
1529,176123.47270298412
335,132644.35876218477
1287,125933.6695578339
31,104933.23904018186
1785,299521.2374317079
82,148964.1088876535
2620,125945.26015672105
252,184582.5370519231
721,82250.99591811089
2165,182161.20592916154
2316,181074.41321895164
775,130178.96465629493
1558,104376.10521163064
17,224504.1817241145
1022,243202.36585596163
925,111569.5824523719
438,268238.19964168157
1270,135218.65072592624
1272,117993.61627053651
215,134897.33164423803
266,220431.6305739985
2402,282361.47932356235
1250,120722.7384376415
1984,113340.35549839793
1279,135895.47976419615
377,258313.95184088207
1252,129271.22772395427
2156,271720.6264465738
499,332243.19504633034
1374,125005.66538336077
2898,244208.82654249796
401,113244.18461344307
2721,170808.41596992617
2078,236908.14234146092
2589,117938.45306942498
1946,229180.35132208662
1334,115116.01139812586
2781,231357.18848074388
431,432758.22903781215
576,209120.96970119933
1474,205752.15992909623
2254,132890.47652521124
2155,303921.4872325163
885,106475.1553083238
643,122241.71090384232
1944,125979.55203367586
480,198177.74801124333
2845,112528.84550100114
2387,297705.7371165668
2407,190138.96163606236
2527,159062.7906571972
2514,152249.3933579056
629,161062.31792138141
80,200769.70837685035
1876,135389.85526813526
1546,118744.92606756906
2518,168922.08573912777
2347,163607.43257864699
783,207370.89940451153
1322,81466.63815748633
194,90951.56782977315
1770,297916.9714606044
2143,143564.92835840915
1229,204815.9187260755
511,300474.71845300397
46,214539.17475244938
1348,147785.2489739117
2465,180188.83588247543
387,236423.79190504353
873,219477.08768269783
1918,113234.48382878758
2764,246597.10323769433
2184,115295.00594710457
934,152113.48954377143
1920,129356.28941952759
2631,143110.24800151904
1768,814296.2580371706
2040,109323.76596293067
1749,217976.4220098017
834,232790.61914516194
1457,230659.79436508796
79,122701.61654183462
2302,120534.67571380099
1817,138761.55029411396
2755,232090.79675992392
359,179015.14686733784
2059,113824.48345034101
2092,259168.445203504
2516,216864.03187896562
150,106877.08534563213
1656,143911.33516093704
83,102355.70464405858
2411,189766.83757750993
795,85125.11496200344
2312,225614.1168217863
2917,103548.74002417708
1624,180197.75668576508
2215,284115.1337071238
1211,150346.63882185752
1485,172519.17098759563
1024,171458.43074940334
570,203893.09404324286
2874,126665.73273126446
700,135796.2871672998
2756,200289.9907561055
2022,155782.29236420675
583,211104.35927770298
2392,364840.56900285487
2424,191855.45399585454
212,109453.32203667276
736,117895.40280126574
1610,164356.1423344745
890,124288.44947710034
467,192352.2254935094
578,218885.91668940306
1747,191487.37265601775
1149,163871.8209981531
2758,264953.55929773726
857,128721.88169936124
2219,252199.9675398712
733,107425.90518499295
2909,118904.90707803442
1798,260091.01473176014
235,137676.20141704814
2366,130335.78010914597
1027,127104.13609571257
1195,131163.07795695332
1303,68769.02959453821
148,166542.987400737
608,155113.0375710719
2515,187437.13460614113
821,266637.6179149231
2500,266577.139700621
745,108803.91874522495
741,116117.40105074181
1611,137756.7725833072
2532,123808.0403827259
1081,236893.08338484546
1692,481963.3398403927
2520,189064.66553635
276,105830.81023076856
1992,125878.94961127828
663,67560.0535613159
418,124738.35596237081
1733,183385.16797233516
2359,144122.5471864942
253,185551.9056986538
1518,167902.3826341257
2035,130211.66743645688
2919,87987.77155853606
1540,215340.05457117932
2120,144041.1175552924
1674,172291.4447402956
256,139511.3256158
2361,99555.20365878566
978,95081.33581318673
2280,142015.49463153823
2095,230832.61741822172
1709,344713.9573161833
2801,247759.29362427618
1246,106430.14812103593
2373,107338.99536674061
1055,274815.30002328486
2017,117990.93203060258
1099,252251.36191689223
1344,93461.72073217545
835,176315.0603183142
1117,205279.60640241468
2043,90789.18775017904
2085,119992.57383814566
410,148549.28350210135
2650,101561.71449828695
2867,147021.6740977588
1668,114992.42076721274
1161,161540.80558725083
2122,173684.33062269996
2539,133833.76572326597
1047,136915.66455497162
1445,119042.97471699565
541,129993.75678850747
569,211643.35628968832
