Id,SalePrice
2658,132212.55822933267
2718,200633.62053682504
2414,188725.96066463113
1989,121302.26011204961
625,173704.64634699913
333,102217.18874152095
1327,117246.22246967613
858,147015.22536509758
95,195420.745478741
1568,149811.85881730265
2482,163029.56573130647
1364,124672.5258811778
2584,153725.69374393605
818,281386.482760505
2673,161461.26951361477
2089,124598.19353238535
1297,145267.09661540206
790,116511.1330406698
2616,187243.0667395425
720,183450.75084869147
222,139928.8667364664
557,114300.61974404757
1148,204946.13026120566
2766,136991.2027506817
534,194743.55522451556
1452,111040.12954628003
630,138026.95185360563
2648,131557.40359532804
125,138342.37876480297
1904,67200.0798060424
1670,108561.43836693026
756,102954.69332563017
717,252908.13601804516
1032,153987.94690881798
852,222797.7984036786
1731,177665.92417575014
2639,125498.89803341194
2071,85341.29395719236
1267,112921.77377980706
1851,193135.59550897515
567,155664.94754629934
2439,215759.59069392632
1898,152177.48459079803
647,145189.07871434127
2256,216230.87033653923
979,116569.50315588129
1444,215246.77105290204
2485,110929.14325017114
157,124227.99248341782
88,121496.76444283851
2003,108393.30765535643
186,177377.10860313108
1425,275651.1703840848
2695,130049.33298275208
738,108985.16370659713
395,150192.24191804248
1353,148678.65917135432
1878,143924.60050192365
390,159595.3336141008
1456,229249.46481364904
1103,328026.4720551339
1387,117440.36979481854
2070,143901.30901573514
1199,173053.84939968804
2479,165838.66158821434
501,333199.7665400126
2362,94609.87795295108
1718,203158.07259517952
2188,86263.29490747201
1483,156166.30797088737
2557,88039.44175566059
437,355169.2132922987
2224,181113.45145510352
1628,172082.4330657809
397,124953.32568163138
587,206720.24637367437
971,141145.84989361643
2611,143691.58564258346
1887,91217.65416249358
2399,352610.80541127594
2148,220194.29363636643
304,121167.82086178067
1997,134531.72117093625
2817,115411.88404485401
1431,170056.25643753176
427,394899.6031692852
263,115129.41999852491
598,166456.35543182743
2895,238681.7991158155
687,149424.3850017798
1822,128289.10097421361
2191,106770.76157272645
179,130229.4674084195
1009,206422.85555836096
2010,116427.40372512666
1991,141778.97779331976
1411,155058.5711599595
1721,255629.4564862267
1144,179858.2036841438
593,208916.702384222
575,286540.82175521896
1249,179744.64450798143
1604,117351.26682408375
1064,535606.8252354652
1923,145744.95183134454
1988,105836.93138946018
2325,170436.70595252112
114,188060.5723579428
2700,190578.66702017424
217,139901.04191839203
343,174773.7018719646
386,245481.8430997125
2005,110839.64643537777
2908,135394.88773380572
1814,211683.59266501738
2446,568381.9692556428
208,139533.66755485794
1679,118626.46266612131
822,337163.5735566157
6,184799.6679609958
1781,438269.4867955228
2397,292457.3891303002
2340,305122.5883208518
1618,157058.16925371258
2843,127516.14875246314
1061,384788.03553790855
2786,112957.84155038142
1935,128350.04344791028
1341,125201.13176942688
521,292223.6127251183
2136,126127.30680547802
996,180671.17787967972
227,134234.91901554188
135,162231.3597776347
1167,156597.90645286988
294,216912.79341318517
1776,198564.6707782389
540,180761.3916251613
1717,203158.07259517952
2303,119327.12963054687
116,188869.55516084022
127,129267.84689210718
1371,131188.2431753716
1014,166893.80446810595
1507,92887.38232513267
702,140521.96830337704
750,140994.47441230697
261,144627.4476047426
1559,79916.39906356741
577,224915.9770299192
2812,197431.55167919234
2080,147440.48673773278
1368,119625.60329969804
2376,114395.89645093949
659,112421.76171737154
1235,116680.64007177141
332,94192.59183280768
1917,137171.88134291995
2094,245683.87214013256
1460,291841.8123673427
1471,204605.85656875776
1509,119606.41604994761
1922,126050.4830187027
433,559717.1652909971
460,285232.5237234222
1116,268065.2493878411
1137,166741.4091657481
53,181127.36963710294
2354,260719.3672484813
1475,199376.10362113966
1761,765004.7900070484
842,133563.33394525302
2739,164111.5331555496
2509,162592.50824526473
1007,209652.11592404442
2610,180064.75200224714
1952,96593.41261550215
2719,191357.65316364134
2921,101556.46710618478
1966,129521.27868106883
292,121295.46607463893
1204,190763.1692024448
1829,241295.44472840716
2419,182876.87525039187
391,160642.92357807362
798,115620.635161387
481,194406.1944293279
193,214069.66202421318
555,115043.93329521034
899,76432.59996105223
2357,177091.09197517074
328,121856.12688481038
1356,114402.9463966841
1154,110079.69451875464
1730,181284.38964976172
2249,141334.24606565712
1119,267428.16437439626
2856,122842.84160034142
1394,134854.85512498234
2587,116419.62298219564
61,349196.02806603716
2661,188160.37728891885
2711,120870.15594497569
1147,174308.3653381347
757,137894.6252489983
2623,86829.32471213398
2378,154492.05822183628
1413,134074.46155678676
1722,230527.00267882008
1112,219384.4538785005
1623,184070.0307896402
1201,180643.12109558345
1513,121855.76678740712
957,243626.6641118374
1171,272867.46013998106
1145,191824.66865014486
2726,226472.483003678
703,152663.5801727252
760,90529.16537910077
1964,133917.8144854739
2512,172431.2876486778
159,145566.50354338187
1281,166743.53078357078
468,180783.2099216488
290,119782.46547681815
665,107969.85180095355
1463,281048.4188171235
1792,218233.30313451734
923,128410.49353948943
500,284303.7956963633
1408,145492.54570324885
331,87898.40996730607
170,128787.57568616561
2192,97116.17869159133
2571,318598.1999692856
2314,163030.9583439205
2647,98097.74340892835
422,439336.89172540704
2457,405121.9383911738
1838,215258.6700079691
2805,257160.08786684254
1645,154148.24517032228
1711,316449.39839821006
2825,274349.5633646736
322,380117.72457469185
2103,282070.8528779925
342,115673.26130496328
600,102513.23878623139
488,191166.86883258432
1725,344769.22293412907
2246,266572.30727027066
2847,161580.41972849268
806,243884.8429630967
530,241255.07888536435
963,184029.33917698747
2678,90512.99458129525
171,94808.35833286833
2401,459808.0971566067
805,214957.65851679884
2259,228576.67813708584
1748,179762.20324396162
1361,131010.82911799815
1677,127635.17218656495
1406,142676.9242556031
2322,230634.97373133685
688,156415.62951289912
143,131818.40372743137
804,195264.41675445295
1214,154023.21173329125
2828,153586.5391714065
1999,196415.71903036322
2467,189895.54968325142
2665,147875.10905824453
1538,346346.7123707905
398,105701.75043878576
2822,130947.60641757117
2157,151017.32834747157
1856,171480.34968602782
1269,93979.77505687745
2570,114915.27370160994
2320,250327.101776575
1517,115946.94692308134
2304,119095.27297921707
1312,102318.38720908639
2012,126983.56624911577
506,216978.60560386308
2865,177226.84074169886
2367,116650.40378676493
554,102558.75164258984
238,125549.25740283211
1954,107839.00502049668
2488,132116.91250311828
2291,103551.55585121157
1969,95067.5229929888
2725,152784.98446717684
1482,156166.30797088737
2763,195184.6179235573
503,241099.6431401577
1584,241601.23096030616
1531,141544.64052254384
2210,157154.52484086785
459,356924.4030302278
556,123222.92804343965
1347,137631.17186223765
1290,90285.39865228931
1388,104381.64051249964
1571,175743.2913906751
2754,210710.9854581855
765,127769.25997391333
2494,116724.25427227799
2870,186209.74177641363
7,214813.01983125194
1114,242195.36602527284
2418,293079.44047439797
291,115324.38003109966
18,385562.5795601008
39,367392.4779945981
1001,273055.32306767075
2442,244962.93345909362
616,124412.73528578489
2680,72883.92733712497
1414,109062.20780269432
289,138133.57446872775
40,252905.09648548748
860,120229.46924034043
409,131446.5882469356
673,145788.75366170483
2427,180764.5524884347
2036,207940.08238459827
2564,141881.74735979878
642,171691.3250637857
1008,174682.4668829133
1908,138317.11805339632
2519,196669.87603947934
1369,97382.15376333508
