Id,SalePrice
2658,123644.23161586927
2718,167906.01617646584
2414,211994.70392735614
1989,111791.8442144494
625,181575.98086419082
333,100042.76298950543
1327,113964.41810903056
858,156678.32184597102
95,179483.3456461164
1568,164324.28196901781
2482,164068.65608923882
1364,135261.17091989715
2584,147342.5806912217
818,264914.164737314
2673,157942.37823062972
2089,121908.92369770052
1297,156416.67905432885
790,120068.92929989853
2616,188805.2082960643
720,243607.68052630787
222,154905.7747530932
557,128350.82107111464
1148,190429.4178006503
2766,150197.56634746774
534,184523.53680965392
1452,116786.37361122173
630,119127.35648516755
2648,123050.89447564066
125,159740.19410062663
1904,66269.62092517098
1670,115106.04628600655
756,106191.32874992897
717,235559.7232722039
1032,149800.295822167
852,216208.8975660881
1731,172687.1682286066
2639,102551.16256363563
2071,88274.083985
1267,126859.84025277168
1851,178999.17750978254
567,159602.3055189468
2439,208839.25460362402
1898,147187.72184524956
647,165592.50622266115
2256,223271.34079342528
979,105790.81765168559
1444,213437.278183149
2485,124966.44831714916
157,136177.11578553775
88,132584.37807190392
2003,116863.4907107712
186,191010.58736394206
1425,238854.93540801134
2695,134605.6902605799
738,113426.1656626961
395,154417.22967868968
1353,158035.97213848145
1878,140354.68404709248
390,160761.53594566483
1456,234653.19632072802
1103,332483.873373403
1387,120185.37719291961
2070,136625.5178332824
1199,176497.79737704655
2479,174170.87643455018
501,293377.74059583247
2362,95574.41998960453
1718,189296.6655850616
2188,94964.86490589987
1483,156169.0789455313
2557,91352.61996103261
437,357812.2706260402
2224,185127.06435113298
1628,176683.67358568285
397,136202.78905141613
587,200931.54833868396
971,127960.95108473975
2611,150860.03321926418
1887,105225.69205675898
2399,359064.3417657457
2148,192540.4546108933
304,130975.91107658739
1997,144326.502342155
2817,115859.93016480104
1431,205084.24857706254
427,364141.757562275
263,113893.9281968493
598,163678.20596839703
2895,231431.6515118237
687,145588.48917064496
1822,140361.65292024944
2191,104024.81372232492
179,121711.3221293812
1009,202241.0735037761
2010,130982.55706934242
1991,152314.32850598183
1411,190959.34052181186
1721,233288.1032595685
1144,186056.73376516404
593,218739.123796737
575,350513.8033941251
1249,180557.01645597638
1604,119653.0898830202
1064,536712.9160329076
