Id,SalePrice
2658,119180.13695519052
2718,170668.85167630887
2414,220827.32190540002
1989,119842.66180216924
625,184937.39976572638
333,104634.49899938596
1327,115834.92949934518
858,152555.47075012358
95,164893.51032060484
1568,164342.11148894994
2482,161266.6016945158
1364,134088.04995632914
2584,150451.3212533184
818,256503.36547981336
2673,167332.7305889555
2089,125083.80669540708
1297,156240.31180723652
790,122059.17932396971
2616,193527.13240545566
720,219493.43194489527
222,157497.83209416462
557,126262.10465207716
1148,190928.79290887117
2766,159784.71609496948
534,186020.90881956348
1452,121375.48377180459
630,132685.44185628087
2648,119360.86830811511
125,162323.35555557668
1904,65687.64243828651
1670,111589.04611402185
756,103955.32774596562
717,223715.7973134631
1032,147272.7966187724
852,220671.91936386182
1731,176217.09626839787
2639,111224.23411571901
2071,82173.62593132486
1267,130246.90305094505
1851,176650.04480238492
567,163659.81984037452
2439,218768.12632263603
1898,147312.40327236627
647,172760.5279672934
2256,224382.25513559027
979,107674.78211213554
1444,213618.65020328268
2485,126905.14621037379
157,131550.80850745318
88,134402.44421667885
2003,114450.32800451518
186,186401.1621732303
1425,239897.05944497307
2695,139200.1654498663
738,113077.40394925924
395,156401.40120374697
1353,142726.52132604585
1878,142505.04359774434
390,162830.8007301374
1456,226601.23686101244
1103,330133.36050465313
1387,124694.230986422
2070,142618.6885802354
1199,174321.99770415173
2479,175537.78960817028
501,289027.97096065606
2362,95848.18839862185
1718,193054.18696696567
2188,96112.70018704013
1483,145645.89370398395
2557,94193.80061470029
437,367945.10306177667
2224,185459.2648387648
1628,178170.80887415967
397,136537.2759444013
587,201033.32213619092
971,130753.48040345582
2611,150452.69348132628
1887,106284.98325744616
2399,346552.6407798188
2148,195656.58133520794
304,135005.3282657994
1997,148583.91360091377
2817,112234.04890225318
1431,192874.13845931707
427,366143.58983099065
263,120261.21335820798
598,172037.70422499595
2895,235085.64352693065
687,151839.17097774008
1822,143365.82273381075
2191,101140.0208639494
179,123459.05497086381
1009,202314.16938610125
2010,137858.81879794123
1991,151343.1602611373
1411,199608.26625029094
1721,232700.8009002502
1144,187127.8355804653
593,222667.3287782617
575,343144.55234715936
1249,184217.5982505327
1604,122181.49225316737
1064,513884.52677215904
1923,168325.34909276542
1988,118720.2511464391
2325,173911.82653883664
114,198307.29424299608
2700,186444.52326716162
217,131369.32797579668
343,174114.13404857198
386,229828.30649043014
2005,109884.05616761422
2908,134160.71278035667
1814,250183.7641377122
2446,616397.7576706288
208,148341.23576111547
1679,115408.36179022849
822,341186.7995225027
6,200257.889749308
1781,410960.8280899471
2397,269525.5190499514
2340,293501.09376644
1618,175451.17279845962
2843,145528.2659017191
