Id,SalePrice
2658,124845.22806429601
2718,170206.66868028766
2414,211786.52584796844
1989,115364.11079695614
625,181731.11554280814
333,100141.00385635097
1327,114019.74755142035
858,153803.8167983891
95,177660.52533722398
1568,163934.72899987243
2482,162137.74262998163
1364,134653.93676052708
2584,150033.965363067
818,264380.04893470794
2673,165497.22314022697
2089,124027.1311164807
1297,148953.9767159282
790,120716.19159929117
2616,193902.47787001374
720,241621.72749917046
222,152067.2535177558
557,126553.76072275589
1148,188014.56594562004
2766,153302.00545909535
534,182778.57838057142
1452,116615.74199928535
630,127177.62068291858
2648,123918.49899681503
125,161274.54842015958
1904,64585.77239050118
1670,116614.0981369914
756,101807.89889545098
717,231757.7189157563
1032,148324.29781419394
852,213417.06351029276
1731,174867.31572377234
2639,108970.2837497246
2071,84915.60249134034
1267,125427.53493826986
1851,178443.81882157622
567,161811.44195764363
2439,211271.90319935215
1898,148475.37309171425
647,166288.50075198166
2256,222983.948746826
979,108064.52528885282
1444,214391.30572552123
2485,125825.580082364
157,132569.94809606523
88,133584.00082362854
2003,113198.32393097464
186,196098.96887975954
1425,240971.88951278734
2695,134528.20758385758
738,111721.68076674541
395,153555.6127557979
1353,150003.7379124077
1878,142485.10703043474
390,164032.785948669
1456,232149.00707321963
1103,332112.00726712163
1387,118331.75743533847
2070,134449.53058414624
1199,174422.56953025918
2479,174287.37249855185
501,284914.1784199322
2362,97920.55035492177
1718,189024.2885972042
2188,95161.32530031407
1483,154054.59607186564
2557,94313.79373157541
437,346694.83937194204
2224,179976.9125112882
1628,177533.0188305723
397,134132.5897171012
587,201358.19285047075
971,129956.29424449736
2611,150788.83475211906
1887,106180.88017241227
2399,348929.02019475325
2148,195641.89110298193
304,133759.18712156283
1997,146019.8591662772
2817,117290.60609325729
1431,201507.55493307047
427,370010.35704325297
263,114518.95664881918
598,165245.75974233367
2895,230983.8761322052
687,146576.16746417093
1822,139497.20694873243
2191,105786.1146218743
179,122466.84541691425
1009,202193.1295221171
2010,135865.06085842254
1991,148065.65525114056
1411,191983.56463065575
1721,231892.8363920907
1144,185662.43450107894
593,217161.0061261643
575,335534.09193611355
1249,184297.61871116897
1604,120844.58364215969
1064,519358.26351137704
1923,166349.17422529214
1988,121238.12472055112
2325,176210.195691784
