Id,SalePrice
2658,127643.59034288935
2718,198341.22550787596
2414,189135.41883882481
1989,125644.65399976488
625,174418.82773442773
333,104372.54683067923
1327,120496.60878044226
858,147532.42403850105
95,198189.92520423158
1568,148886.91440471332
2482,165523.85598823466
1364,121765.137390577
2584,153721.24016863556
818,281114.9163402808
2673,157976.6397812235
2089,127563.00190441054
1297,145719.20477515733
790,116436.6506335641
2616,188161.2260510708
720,178632.3895008566
222,142030.69717158302
557,115801.93528171002
1148,209931.7805442677
2766,138377.1615311511
534,193546.6964056158
1452,110675.0621606483
630,143766.74664838033
2648,130923.78355517302
125,137689.67719980917
1904,68038.0771780622
1670,112392.1037675697
756,105577.25202278723
717,257211.4977888027
1032,157983.2144435928
852,224659.89110439346
1731,174080.58276633584
2639,126303.91674685912
2071,87154.73941842528
1267,117645.71616769249
1851,193050.05339820456
567,159970.30877568008
2439,212221.95941926775
1898,154331.0616248643
647,149644.51820052325
2256,219150.38306919098
979,118278.34588053722
1444,217788.8998036068
2485,109870.73370735935
157,126035.9297762221
88,121703.65380797855
2003,106634.63633660026
186,170705.370650355
1425,276021.6919378912
2695,130740.9940337572
738,109821.89064268177
395,150708.54573623376
1353,140881.05621790708
1878,145682.61992349895
390,157184.84387840322
1456,233217.3793556903
1103,333401.0272370708
1387,117855.037969921
2070,146747.2093946005
1199,167067.57037379706
2479,167132.5892483266
501,335552.6060040676
2362,94565.85762620796
1718,210973.45544191104
2188,87970.62440683723
1483,162188.21157401396
2557,90775.94478465129
437,349677.7536502474
2224,182310.00750820796
1628,171926.69102565918
397,124442.39747163316
587,206936.45015544206
971,143633.5866912863
2611,140914.8968626667
1887,92080.64337514776
2399,355774.49825815344
2148,222029.48646270923
304,119963.17095443528
1997,135585.76207775637
2817,118800.86370749363
1431,168566.43080460708
427,408762.813975837
263,116316.62138100866
598,168898.45793460318
2895,235231.47764083833
687,147297.703879363
1822,128823.20609830495
2191,109089.29333826012
179,127030.88613180528
1009,204689.79622724466
2010,116676.88741773096
1991,138840.2069986975
1411,156504.9899436402
1721,253670.55857619224
1144,182219.25659279258
593,204285.00762538263
575,295071.5215989311
1249,182162.5314801981
1604,117323.42700481968
1064,528513.8336675602
1923,144114.32500819213
1988,104972.50507385039
2325,171971.6356236463
114,188371.0100497312
2700,186374.73375706852
217,135266.6820472324
343,175706.15275483823
386,241763.71766036339
2005,116097.8106950575
2908,133339.91780967894
1814,212579.9346806947
2446,547899.8185351819
208,139474.89579472042
1679,120089.85678048684
822,336741.41604533355
6,186441.87859192662
1781,440340.06222308014
2397,295974.8115337869
2340,294603.74347887165
